CId,SId,Year,Cost,Num
13,179,2017,1500000,8
24,182,2017,1500000,8
17,186,2017,1500000,8
28,191,2017,1500000,8
15,194,2017,1500000,8
13,203,2017,1500000,8
18,206,2017,2000000,12
14,210,2017,1800000,10
25,214,2017,1800000,10
24,216,2017,1500000,8
20,218,2017,1500000,8
14,220,2017,1800000,10
29,221,2017,1800000,10
21,223,2017,2000000,12
29,227,2017,1800000,10
12,232,2017,2000000,12
21,239,2017,2000000,12
21,240,2017,2000000,12
24,246,2017,1500000,8
14,252,2017,1800000,10
11,253,2017,1500000,8
2,264,2017,2000000,12
1,282,2017,1500000,8
9,284,2017,1500000,8
13,286,2017,1500000,8
8,290,2017,2000000,12
6,291,2017,2000000,12
17,296,2017,1500000,8
10,299,2017,1800000,10
10,300,2017,1800000,10
4,301,2017,1500000,8
14,314,2017,1800000,10
23,315,2017,1500000,8
21,320,2017,2000000,12
30,322,2017,1800000,10
6,324,2017,2000000,12
26,326,2017,1800000,10
6,329,2017,2000000,12
25,341,2017,1800000,10
23,342,2017,1500000,8
12,355,2017,2000000,12
10,358,2017,1800000,10
4,363,2017,1500000,8
24,365,2017,1500000,8
22,367,2017,2000000,12
17,370,2017,1500000,8
14,374,2017,1800000,10
21,375,2017,2000000,12
1,378,2017,1500000,8
17,381,2017,1500000,8
4,385,2017,1500000,8
13,388,2017,1500000,8
20,392,2017,1500000,8
10,396,2017,1800000,10
14,397,2017,1800000,10
7,400,2017,1800000,10
5,408,2017,2000000,12
16,410,2017,1800000,10
26,415,2017,1800000,10
11,420,2017,1500000,8
18,423,2017,2000000,12
8,430,2017,2000000,12
2,437,2017,2000000,12
20,438,2017,1500000,8
20,441,2017,1500000,8
28,443,2017,1500000,8
2,446,2017,2000000,12
29,448,2017,1800000,10
12,451,2017,2000000,12
24,454,2017,1500000,8
25,463,2017,1800000,10
2,470,2017,2000000,12
6,478,2017,2000000,12
30,486,2017,1800000,10
7,493,2017,1800000,10
10,494,2017,1800000,10
2,498,2017,2000000,12
1,506,2017,1500000,8
3,508,2017,1800000,10
20,509,2017,1500000,8
16,516,2017,1800000,10
18,517,2017,2000000,12
27,519,2017,2000000,12
27,520,2017,2000000,12
21,528,2017,2000000,12
19,534,2017,1800000,10
9,535,2017,1500000,8
4,537,2017,1500000,8
24,539,2017,1500000,8
19,540,2017,1800000,10
25,541,2017,1800000,10
14,544,2017,1800000,10
13,546,2017,1500000,8
7,547,2017,1800000,10
3,548,2017,1800000,10
23,549,2017,1500000,8
3,558,2017,1800000,10
9,561,2017,1500000,8
19,566,2017,1800000,10
30,567,2017,1800000,10
28,572,2017,1500000,8
23,575,2017,1500000,8
22,578,2017,2000000,12
23,580,2017,1500000,8
25,581,2017,1800000,10
21,583,2017,2000000,12
25,592,2017,1800000,10
12,597,2017,2000000,12
5,598,2017,2000000,12
12,599,2017,2000000,12
7,601,2017,1800000,10
18,606,2017,2000000,12
5,607,2017,2000000,12
19,609,2017,1800000,10
23,613,2017,1500000,8
10,616,2017,1800000,10
18,617,2017,2000000,12
18,618,2017,2000000,12
19,621,2017,1800000,10
22,628,2017,2000000,12
8,634,2017,2000000,12
26,639,2017,1800000,10
21,642,2017,2000000,12
14,651,2017,1800000,10
22,652,2017,2000000,12
13,659,2017,1500000,8
21,660,2017,2000000,12
17,671,2017,1500000,8
17,676,2017,1500000,8
16,678,2017,1800000,10
20,685,2017,1500000,8
22,690,2017,2000000,12
18,693,2017,2000000,12
15,698,2017,1500000,8
4,702,2017,1500000,8
26,703,2017,1800000,10
29,705,2017,1800000,10
17,714,2017,1500000,8
4,715,2017,1500000,8
9,719,2017,1500000,8
22,721,2017,2000000,12
21,725,2017,2000000,12
10,727,2017,1800000,10
29,730,2017,1800000,10
3,731,2017,1800000,10
2,737,2017,2000000,12
30,742,2017,1800000,10
10,746,2017,1800000,10
17,749,2017,1500000,8
20,760,2017,1500000,8
3,763,2017,1800000,10
7,775,2017,1800000,10
21,789,2017,2000000,12
22,805,2017,2000000,12
21,806,2017,2000000,12
7,812,2017,1800000,10
10,814,2017,1800000,10
4,815,2017,1500000,8
23,816,2017,1500000,8
13,817,2017,1500000,8
6,824,2017,2000000,12
8,826,2017,2000000,12
6,828,2017,2000000,12
11,831,2017,1500000,8
1,842,2017,1500000,8
16,849,2017,1800000,10
28,852,2017,1500000,8
15,859,2017,1500000,8
10,861,2017,1800000,10
14,870,2017,1800000,10
30,876,2017,1800000,10
27,881,2017,2000000,12
15,882,2017,1500000,8
20,887,2017,1500000,8
5,889,2017,2000000,12
7,893,2017,1800000,10
6,895,2017,2000000,12
27,899,2017,2000000,12
22,901,2017,2000000,12
3,906,2017,1800000,10
11,913,2017,1500000,8
1,926,2017,1500000,8
23,931,2017,1500000,8
24,937,2017,1500000,8
1,938,2017,1500000,8
16,940,2017,1800000,10
23,944,2017,1500000,8
9,945,2017,1500000,8
9,963,2017,1500000,8
9,967,2017,1500000,8
16,968,2017,1800000,10
28,973,2017,1500000,8
8,974,2017,2000000,12
20,976,2017,1500000,8
8,990,2017,2000000,12
14,994,2017,1800000,10
30,1011,2017,1800000,10
30,1017,2017,1800000,10
30,1022,2017,1800000,10
28,1023,2017,1500000,8
17,1024,2017,1500000,8
19,1038,2017,1800000,10
1,1045,2017,1500000,8
27,1053,2017,2000000,12
10,1054,2017,1800000,10
2,1056,2017,2000000,12
19,1066,2017,1800000,10
28,1067,2017,1500000,8
3,1069,2017,1800000,10
8,1070,2017,2000000,12
9,1072,2017,1500000,8
8,1077,2017,2000000,12
12,1080,2017,2000000,12
24,1088,2017,1500000,8
7,1090,2017,1800000,10
23,1092,2017,1500000,8
4,1098,2017,1500000,8
7,1102,2017,1800000,10
7,1106,2017,1800000,10
5,1109,2017,2000000,12
13,1111,2017,1500000,8
7,1118,2017,1800000,10
17,1125,2017,1500000,8
24,1129,2017,1500000,8
10,1131,2017,1800000,10
19,1132,2017,1800000,10
16,1137,2017,1800000,10
24,1138,2017,1500000,8
1,1157,2017,1500000,8
28,1162,2017,1500000,8
11,1165,2017,1500000,8
20,1172,2017,1500000,8
20,1173,2017,1500000,8
19,1175,2017,1800000,10
9,1181,2017,1500000,8
15,1189,2017,1500000,8
2,1193,2017,2000000,12
26,1207,2017,1800000,10
6,1234,2017,2000000,12
5,1248,2017,2000000,12
4,1251,2017,1500000,8
22,1262,2017,2000000,12
25,1274,2017,1800000,10
20,1275,2017,1500000,8
8,1277,2017,2000000,12
9,1282,2017,1500000,8
11,1284,2017,1500000,8
12,1302,2017,2000000,12
13,1304,2017,1500000,8
16,1305,2017,1800000,10
18,1308,2017,2000000,12
26,1310,2017,1800000,10
10,1317,2017,1800000,10
6,1318,2017,2000000,12
19,1320,2017,1800000,10
15,1323,2017,1500000,8
5,1324,2017,2000000,12
24,1326,2017,1500000,8
28,1330,2017,1500000,8
3,1333,2017,1800000,10
11,1337,2017,1500000,8
26,1342,2017,1800000,10
5,1347,2017,2000000,12
25,1354,2017,1800000,10
17,1359,2017,1500000,8
22,1363,2017,2000000,12
1,1364,2017,1500000,8
7,1365,2017,1800000,10
19,1369,2017,1800000,10
11,1372,2017,1500000,8
4,1376,2017,1500000,8
27,1378,2017,2000000,12
18,1379,2017,2000000,12
9,1380,2017,1500000,8
23,1384,2017,1500000,8
25,1396,2017,1800000,10
6,1401,2017,2000000,12
23,1406,2017,1500000,8
18,1410,2017,2000000,12
11,1412,2017,1500000,8
26,1420,2017,1800000,10
22,1428,2017,2000000,12
24,1435,2017,1500000,8
20,1436,2017,1500000,8
5,1441,2017,2000000,12
16,1455,2017,1800000,10
13,1476,2017,1500000,8
29,1477,2017,1800000,10
21,1478,2017,2000000,12
11,1479,2017,1500000,8
4,1486,2017,1500000,8
20,1492,2017,1500000,8
17,1504,2017,1500000,8
23,1509,2017,1500000,8
1,1513,2017,1500000,8
11,1514,2017,1500000,8
13,1515,2017,1500000,8
16,1517,2017,1800000,10
4,1518,2017,1500000,8
7,1522,2017,1800000,10
22,1525,2017,2000000,12
3,1536,2017,1800000,10
27,1539,2017,2000000,12
21,1542,2017,2000000,12
6,1551,2017,2000000,12
30,1553,2017,1800000,10
1,1554,2017,1500000,8
10,1567,2017,1800000,10
30,1573,2017,1800000,10
29,1574,2017,1800000,10
26,1578,2017,1800000,10
12,1589,2017,2000000,12
28,1591,2017,1500000,8
21,1592,2017,2000000,12
8,1593,2017,2000000,12
2,1598,2017,2000000,12
25,1601,2017,1800000,10
2,1602,2017,2000000,12
4,1606,2017,1500000,8
16,1614,2017,1800000,10
19,1617,2017,1800000,10
13,1620,2017,1500000,8
9,1628,2017,1500000,8
26,1630,2017,1800000,10
8,1631,2017,2000000,12
25,1632,2017,1800000,10
5,1639,2017,2000000,12
29,1640,2017,1800000,10
7,1647,2017,1800000,10
16,1652,2017,1800000,10
12,1661,2017,2000000,12
19,1662,2017,1800000,10
22,1670,2017,2000000,12
11,1674,2017,1500000,8
14,1682,2017,1800000,10
5,1688,2017,2000000,12
8,1689,2017,2000000,12
18,1693,2017,2000000,12
24,1694,2017,1500000,8
25,1699,2017,1800000,10
11,1709,2017,1500000,8
4,1712,2017,1500000,8
16,1713,2017,1800000,10
13,1716,2017,1500000,8
17,1721,2017,1500000,8
13,1724,2017,1500000,8
16,1729,2017,1800000,10
19,1730,2017,1800000,10
27,1738,2017,2000000,12
28,1740,2017,1500000,8
24,1742,2017,1500000,8
6,1763,2017,2000000,12
15,1778,2017,1500000,8
1,1779,2017,1500000,8
2,1781,2017,2000000,12
11,1785,2017,1500000,8
18,1788,2017,2000000,12
2,1789,2017,2000000,12
19,1796,2017,1800000,10
12,1799,2017,2000000,12
24,1801,2017,1500000,8
18,1802,2017,2000000,12
16,1804,2017,1800000,10
16,1807,2017,1800000,10
28,1808,2017,1500000,8
20,1815,2017,1500000,8
29,1819,2017,1800000,10
29,1822,2017,1800000,10
30,1828,2017,1800000,10
4,1831,2017,1500000,8
7,1835,2017,1800000,10
13,1846,2017,1500000,8
15,1847,2017,1500000,8
6,1848,2017,2000000,12
15,1853,2017,1500000,8
4,1860,2017,1500000,8
27,1862,2017,2000000,12
5,1864,2017,2000000,12
18,1883,2017,2000000,12
30,1886,2017,1800000,10
14,1888,2017,1800000,10
10,1889,2017,1800000,10
22,1892,2017,2000000,12
4,1901,2017,1500000,8
1,1904,2017,1500000,8
8,1907,2017,2000000,12
5,1910,2017,2000000,12
29,1913,2017,1800000,10
2,1914,2017,2000000,12
23,1927,2017,1500000,8
30,1928,2017,1800000,10
8,1929,2017,2000000,12
4,1936,2017,1500000,8
9,1937,2017,1500000,8
7,1942,2017,1800000,10
5,1949,2017,2000000,12
16,1950,2017,1800000,10
25,1953,2017,1800000,10
20,1961,2017,1500000,8
15,1963,2017,1500000,8
30,1964,2017,1800000,10
2,1969,2017,2000000,12
13,1971,2017,1500000,8
15,1973,2017,1500000,8
19,1976,2017,1800000,10
8,1980,2017,2000000,12
4,1989,2017,1500000,8
2,1999,2017,2000000,12
22,2001,2017,2000000,12
30,2002,2017,1800000,10
28,2006,2017,1500000,8
25,2014,2017,1800000,10
4,2017,2017,1500000,8
29,2021,2017,1800000,10
24,2027,2017,1500000,8
20,2031,2017,1500000,8
1,2041,2017,1500000,8
10,2044,2017,1800000,10
7,2045,2017,1800000,10
25,2046,2017,1800000,10
14,2050,2017,1800000,10
5,2054,2017,2000000,12
13,2056,2017,1500000,8
21,2065,2017,2000000,12
27,2066,2017,2000000,12
14,2068,2017,1800000,10
11,2072,2017,1500000,8
24,2074,2017,1500000,8
13,2078,2017,1500000,8
7,2079,2017,1800000,10
13,2086,2017,1500000,8
12,2103,2017,2000000,12
10,2107,2017,1800000,10
17,2119,2017,1500000,8
12,2120,2017,2000000,12
9,2127,2017,1500000,8
24,2129,2017,1500000,8
15,2130,2017,1500000,8
25,2137,2017,1800000,10
29,2140,2017,1800000,10
12,2143,2017,2000000,12
28,2148,2017,1500000,8
27,2149,2017,2000000,12
23,2150,2017,1500000,8
11,2154,2017,1500000,8
2,2171,2017,2000000,12
6,2173,2017,2000000,12
22,2176,2017,2000000,12
6,2189,2017,2000000,12
28,2214,2017,1500000,8
27,2216,2017,2000000,12
4,2223,2017,1500000,8
29,2225,2017,1800000,10
26,2226,2017,1800000,10
6,2228,2017,2000000,12
28,2233,2017,1500000,8
3,2238,2017,1800000,10
3,2248,2017,1800000,10
29,2256,2017,1800000,10
13,2259,2017,1500000,8
22,2263,2017,2000000,12
7,2270,2017,1800000,10
9,2272,2017,1500000,8
15,2275,2017,1500000,8
15,2277,2017,1500000,8
18,2281,2017,2000000,12
5,2289,2017,2000000,12
5,2296,2017,2000000,12
23,2297,2017,1500000,8
7,2302,2017,1800000,10
19,2304,2017,1800000,10
21,2310,2017,2000000,12
6,2313,2017,2000000,12
27,2321,2017,2000000,12
28,2323,2017,1500000,8
8,2326,2017,2000000,12
30,2343,2017,1800000,10
9,2346,2017,1500000,8
17,2356,2017,1500000,8
29,2360,2017,1800000,10
12,2361,2017,2000000,12
23,2363,2017,1500000,8
15,2374,2017,1500000,8
16,2375,2017,1800000,10
19,2386,2017,1800000,10
6,2395,2017,2000000,12
29,2399,2017,1800000,10
14,2404,2017,1800000,10
20,2411,2017,1500000,8
16,2414,2017,1800000,10
21,2416,2017,2000000,12
17,2425,2017,1500000,8
26,2426,2017,1800000,10
1,2436,2017,1500000,8
9,2438,2017,1500000,8
12,2444,2017,2000000,12
11,2445,2017,1500000,8
14,2446,2017,1800000,10
29,2451,2017,1800000,10
2,2452,2017,2000000,12
3,2458,2017,1800000,10
18,2468,2017,2000000,12
3,2470,2017,1800000,10
19,2477,2017,1800000,10
29,2482,2017,1800000,10
26,2485,2017,1800000,10
28,2489,2017,1500000,8
6,2491,2017,2000000,12
1,2493,2017,1500000,8
26,2495,2017,1800000,10
4,2502,2017,1500000,8
30,2505,2017,1800000,10
15,2515,2017,1500000,8
11,2518,2017,1500000,8
18,2523,2017,2000000,12
28,2526,2017,1500000,8
20,2527,2017,1500000,8
13,2528,2017,1500000,8
14,2530,2017,1800000,10
28,2536,2017,1500000,8
8,2538,2017,2000000,12
25,2542,2017,1800000,10
15,2543,2017,1500000,8
29,2549,2017,1800000,10
23,2552,2017,1500000,8
6,2554,2017,2000000,12
30,2555,2017,1800000,10
6,2561,2017,2000000,12
12,2565,2017,2000000,12
3,2568,2017,1800000,10
12,2572,2017,2000000,12
27,2577,2017,2000000,12
14,2586,2017,1800000,10
11,2589,2017,1500000,8
5,2593,2017,2000000,12
4,2599,2017,1500000,8
25,2613,2017,1800000,10
3,2625,2017,1800000,10
21,2629,2017,2000000,12
23,2641,2017,1500000,8
16,2657,2017,1800000,10
11,2658,2017,1500000,8
14,2659,2017,1800000,10
18,2661,2017,2000000,12
20,2662,2017,1500000,8
18,2663,2017,2000000,12
27,2668,2017,2000000,12
13,2678,2017,1500000,8
5,2685,2017,2000000,12
7,2686,2017,1800000,10
27,2693,2017,2000000,12
1,2702,2017,1500000,8
26,2708,2017,1800000,10
16,2710,2017,1800000,10
12,2711,2017,2000000,12
26,2715,2017,1800000,10
15,2720,2017,1500000,8
2,2724,2017,2000000,12
17,2729,2017,1500000,8
20,2736,2017,1500000,8
24,2739,2017,1500000,8
27,2745,2017,2000000,12
20,2748,2017,1500000,8
27,2756,2017,2000000,12
9,2757,2017,1500000,8
9,2758,2017,1500000,8
1,2762,2017,1500000,8
25,2767,2017,1800000,10
10,2771,2017,1800000,10
17,2773,2017,1500000,8
23,2778,2017,1500000,8
8,2783,2017,2000000,12
28,2785,2017,1500000,8
2,2787,2017,2000000,12
29,2791,2017,1800000,10
9,2793,2017,1500000,8
12,2794,2017,2000000,12
21,2795,2017,2000000,12
13,2800,2017,1500000,8
26,2805,2017,1800000,10
17,2809,2017,1500000,8
3,2814,2017,1800000,10
10,2818,2017,1800000,10
22,2820,2017,2000000,12
8,2821,2017,2000000,12
24,2823,2017,1500000,8
8,2825,2017,2000000,12
9,2827,2017,1500000,8
22,2831,2017,2000000,12
5,2832,2017,2000000,12
16,2834,2017,1800000,10
8,2835,2017,2000000,12
20,2843,2017,1500000,8
27,2857,2017,2000000,12
21,2858,2017,2000000,12
30,2861,2017,1800000,10
28,2873,2017,1500000,8
30,2877,2017,1800000,10
15,2879,2017,1500000,8
28,2880,2017,1500000,8
18,2882,2017,2000000,12
9,2885,2017,1500000,8
30,2896,2017,1800000,10
3,2902,2017,1800000,10
6,2903,2017,2000000,12
2,2910,2017,2000000,12
14,2916,2017,1800000,10
21,2920,2017,2000000,12
29,2931,2017,1800000,10
25,2943,2017,1800000,10
3,2946,2017,1800000,10
29,2960,2017,1800000,10
3,2964,2017,1800000,10
11,2972,2017,1500000,8
29,2974,2017,1800000,10
21,2981,2017,2000000,12
8,2982,2017,2000000,12
26,2998,2017,1800000,10
8,3002,2017,2000000,12
22,3007,2017,2000000,12
12,3008,2017,2000000,12
21,3010,2017,2000000,12
4,3013,2017,1500000,8
22,3027,2017,2000000,12
9,3028,2017,1500000,8
10,3030,2017,1800000,10
25,3031,2017,1800000,10
1,3033,2017,1500000,8
2,3037,2017,2000000,12
10,3046,2017,1800000,10
23,3053,2017,1500000,8
17,3057,2017,1500000,8
25,3058,2017,1800000,10
16,3060,2017,1800000,10
21,3064,2017,2000000,12
22,3073,2017,2000000,12
18,3079,2017,2000000,12
22,3084,2017,2000000,12
17,3096,2017,1500000,8
21,3097,2017,2000000,12
22,3103,2017,2000000,12
5,3108,2017,2000000,12
4,3110,2017,1500000,8
3,3114,2017,1800000,10
22,3120,2017,2000000,12
5,3126,2017,2000000,12
4,3127,2017,1500000,8
8,3130,2017,2000000,12
29,3131,2017,1800000,10
11,3136,2017,1500000,8
29,3147,2017,1800000,10
24,3149,2017,1500000,8
1,3150,2017,1500000,8
1,3153,2017,1500000,8
22,3155,2017,2000000,12
10,3158,2017,1800000,10
22,3162,2017,2000000,12
23,3163,2017,1500000,8
23,3166,2017,1500000,8
13,3168,2017,1500000,8
9,3176,2017,1500000,8
3,3184,2017,1800000,10
25,3187,2017,1800000,10
2,3193,2017,2000000,12
23,3202,2017,1500000,8
23,3213,2017,1500000,8
15,3216,2017,1500000,8
18,3217,2017,2000000,12
12,3219,2017,2000000,12
20,3222,2017,1500000,8
15,3233,2017,1500000,8
30,3234,2017,1800000,10
6,3239,2017,2000000,12
19,3241,2017,1800000,10
19,3246,2017,1800000,10
30,3248,2017,1800000,10
13,3253,2017,1500000,8
27,3255,2017,2000000,12
28,3258,2017,1500000,8
8,3261,2017,2000000,12
2,3263,2017,2000000,12
19,3265,2017,1800000,10
23,3276,2017,1500000,8
27,3283,2017,2000000,12
3,3290,2017,1800000,10
3,3294,2017,1800000,10
2,3297,2017,2000000,12
17,3303,2017,1500000,8
26,3305,2017,1800000,10
30,3308,2017,1800000,10
1,3309,2017,1500000,8
26,3311,2017,1800000,10
24,3312,2017,1500000,8
13,3315,2017,1500000,8
13,3317,2017,1500000,8
6,3323,2017,2000000,12
13,3324,2017,1500000,8
12,3330,2017,2000000,12
27,3333,2017,2000000,12
23,3345,2017,1500000,8
14,3356,2017,1800000,10
27,3363,2017,2000000,12
19,3369,2017,1800000,10
12,3371,2017,2000000,12
7,3374,2017,1800000,10
13,3383,2017,1500000,8
8,3390,2017,2000000,12
26,3396,2017,1800000,10
10,3400,2017,1800000,10
24,3402,2017,1500000,8
26,3405,2017,1800000,10
27,3406,2017,2000000,12
25,3409,2017,1800000,10
3,3411,2017,1800000,10
1,3416,2017,1500000,8
14,3418,2017,1800000,10
29,3421,2017,1800000,10
30,3423,2017,1800000,10
9,3428,2017,1500000,8
1,3430,2017,1500000,8
7,3433,2017,1800000,10
19,3440,2017,1800000,10
7,3443,2017,1800000,10
5,3444,2017,2000000,12
24,3449,2017,1500000,8
16,3451,2017,1800000,10
22,3452,2017,2000000,12
20,3455,2017,1500000,8
10,3457,2017,1800000,10
17,3462,2017,1500000,8
3,3474,2017,1800000,10
27,3479,2017,2000000,12
15,3482,2017,1500000,8
11,3483,2017,1500000,8
20,3486,2017,1500000,8
10,3487,2017,1800000,10
20,3492,2017,1500000,8
9,3493,2017,1500000,8
3,3495,2017,1800000,10
28,3497,2017,1500000,8
4,3507,2017,1500000,8
10,3508,2017,1800000,10
14,3510,2017,1800000,10
7,3525,2017,1800000,10
16,3527,2017,1800000,10
11,3535,2017,1500000,8
26,3537,2017,1800000,10
19,3538,2017,1800000,10
12,3556,2017,2000000,12
26,3571,2017,1800000,10
2,3580,2017,2000000,12
15,3587,2017,1500000,8
11,3592,2017,1500000,8
14,3593,2017,1800000,10
25,3599,2017,1800000,10
11,3603,2017,1500000,8
23,3604,2017,1500000,8
27,3611,2017,2000000,12
11,3619,2017,1500000,8
21,3623,2017,2000000,12
28,3626,2017,1500000,8
10,3627,2017,1800000,10
7,3635,2017,1800000,10
2,3636,2017,2000000,12
4,3640,2017,1500000,8
28,3642,2017,1500000,8
30,3644,2017,1800000,10
23,3650,2017,1500000,8
25,3656,2017,1800000,10
18,3661,2017,2000000,12
3,3666,2017,1800000,10
29,3667,2017,1800000,10
16,3669,2017,1800000,10
24,3684,2017,1500000,8
7,3689,2017,1800000,10
17,3690,2017,1500000,8
14,3692,2017,1800000,10
23,3694,2017,1500000,8
14,3695,2017,1800000,10
18,3697,2017,2000000,12
22,3703,2017,2000000,12
12,3709,2017,2000000,12
17,3710,2017,1500000,8
17,3722,2017,1500000,8
24,3724,2017,1500000,8
11,3726,2017,1500000,8
30,3738,2017,1800000,10
12,3744,2017,2000000,12
10,3746,2017,1800000,10
1,3750,2017,1500000,8
7,3753,2017,1800000,10
4,3754,2017,1500000,8
26,3757,2017,1800000,10
17,3758,2017,1500000,8
16,3773,2017,1800000,10
12,3782,2017,2000000,12
17,3789,2017,1500000,8
18,3801,2017,2000000,12
11,3804,2017,1500000,8
10,3806,2017,1800000,10
6,3814,2017,2000000,12
26,3821,2017,1800000,10
14,3827,2017,1800000,10
8,3828,2017,2000000,12
9,3834,2017,1500000,8
26,3845,2017,1800000,10
12,3849,2017,2000000,12
28,3850,2017,1500000,8
29,3851,2017,1800000,10
6,3852,2017,2000000,12
17,3855,2017,1500000,8
25,3860,2017,1800000,10
15,3868,2017,1500000,8
5,3895,2017,2000000,12
12,3911,2017,2000000,12
16,3921,2017,1800000,10
20,3924,2017,1500000,8
6,3928,2017,2000000,12
20,3929,2017,1500000,8
2,3933,2017,2000000,12
28,3934,2017,1500000,8
1,3936,2017,1500000,8
2,3942,2017,2000000,12
17,3948,2017,1500000,8
30,3950,2017,1800000,10
9,3956,2017,1500000,8
18,3960,2017,2000000,12
19,3966,2017,1800000,10
21,3967,2017,2000000,12
19,3968,2017,1800000,10
20,3970,2017,1500000,8
9,3975,2017,1500000,8
24,3981,2017,1500000,8
6,3984,2017,2000000,12
1,3987,2017,1500000,8
8,3994,2017,2000000,12
18,3996,2017,2000000,12
12,3997,2017,2000000,12
30,4000,2017,1800000,10
27,4005,2017,2000000,12
16,4009,2017,1800000,10
11,4013,2017,1500000,8
26,4020,2017,1800000,10
16,4031,2017,1800000,10
27,4033,2017,2000000,12
18,4047,2017,2000000,12
15,4053,2017,1500000,8
4,4060,2017,1500000,8
26,4062,2017,1800000,10
27,4071,2017,2000000,12
8,4073,2017,2000000,12
25,4081,2017,1800000,10
18,4082,2017,2000000,12
21,4088,2017,2000000,12
25,4092,2017,1800000,10
18,4099,2017,2000000,12
5,4105,2017,2000000,12
14,4112,2017,1800000,10
